gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
1,0,0,0,0.013888888888888888,1,1,0.015469061876247525,0.00015001153934918058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,1
1,0,1,0,0.1388888888888889,1,1,0.6127744510978044,0.09674590353104086,0.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,1.0,1.0,1.0,1
0,0,0,0,0.013888888888888888,1,0,0.0119760479041916,0.0001096238172167089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,0
1,0,0,0,0.041666666666666664,1,1,0.5094810379241517,0.02176321255481191,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11142688317079419,0
1,1,1,0,0.09722222222222221,0,0,0.11227544910179643,0.02326909762289407,0.00813844254279239,0.3338921227970697,0.2116659776565087,1.0,1.0,1.0,1.0,1.0,1.0,0.04988454551897836,0
1,0,1,1,0.9444444444444444,1,1,0.5429141716566865,0.5694034156473575,0.0,0.3338921227970697,1.0,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.0,0.04988454551897836,0
0,0,1,0,0.2638888888888889,1,1,0.5454091816367266,0.16412416339718439,0.0,1.0,0.2116659776565087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0,1,0,1.0,1,1,0.8068862275449102,0.8385529656127394,1.0,1.0,1.0,0.43061584326402724,1.0,1.0,0.8210352380236403,0.8594052905884622,0.0,1.0,0
1,0,0,0,0.3194444444444444,1,1,0.7819361277445109,0.23847795984306483,1.0,1.0,1.0,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,1.0,1.0,0.0,0
0,0,0,0,0.06944444444444445,1,1,0.751996007984032,0.05400992384029542,1.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,0.11142688317079419,1
0,0,0,1,0.027777777777777776,1,1,0.4256487025948104,0.012364412647126701,0.0,0.3338921227970697,0.2116659776565087,1.0,1.0,1.0,1.0,0.8594052905884622,1.0,0.0,0
0,0,0,0,0.013888888888888888,1,0,0.008483033932135703,6.923609508423679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,0,1,0,0.986111111111111,1,0,0.06487025948103792,0.21404338795291947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,0.25,1,0,0.05189620758483032,0.04681513962612509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21859967136624742,0.11142688317079419,0
0,0,0,0,0.125,1,0,0.5039920159680638,0.07300946226632818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0,1,1,0.8055555555555555,1,0,0.8053892215568863,0.6724959612277868,0.0,1.0,0.2116659776565087,0.43061584326402724,1.0,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,0.0,0
1,0,0,1,0.7222222222222222,1,0,0.07035928143712578,0.15182321717055158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,0.2638888888888889,1,1,0.595808383233533,0.16987652896376645,0.0,1.0,1.0,0.43061584326402724,0.4702184215411487,1.0,1.0,1.0,1.0,1.0,1
0,0,1,1,0.2222222222222222,1,1,0.6127744510978044,0.1441437802907916,1.0,1.0,1.0,0.43061584326402724,1.0,1.0,1.0,1.0,1.0,0.0,0
1,1,0,0,0.5416666666666666,1,0,0.720059880239521,0.3916974382644819,1.0,1.0,1.0,0.43061584326402724,1.0,1.0,1.0,0.8594052905884622,1.0,1.0,0
1,0,0,0,0.7222222222222222,1,0,0.024451097804391198,0.12559427648280638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988454551897836,0
1,1,0,0,0.125,1,1,0.6087824351297404,0.0807465958919917,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8594052905884622,1.0,1.0,0
1,0,0,0,0.16666666666666666,1,0,0.7699600798403194,0.13445649665358875,0.0,1.0,1.0,1.0,0.4702184215411487,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,1.0,0
1,0,1,0,0.125,0,0,0.05538922155688625,0.02780983152550196,0.00813844254279239,0.3338921227970697,1.0,1.0,1.0,1.0,1.0,1.0,0.21859967136624742,0.04988454551897836,1
1,0,1,0,0.875,1,0,0.6132734530938124,0.5794368797599815,1.0,0.3338921227970697,0.2116659776565087,0.43061584326402724,0.4702184215411487,0.24498101287461047,1.0,0.8594052905884622,0.21859967136624742,0.0,0
1,0,0,0,0.013888888888888888,0,1,0.056886227544910184,0.0006288945303484883,0.00813844254279239,0.3338921227970697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0,0,0,0.3055555555555555,1,1,0.8193612774451098,0.27661550888529884,1.0,1.0,1.0,0.43061584326402724,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,1.0,0
0,0,0,0,0.013888888888888888,1,0,0.012475049900199597,0.00011539349180706175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,0,0,0,0.08333333333333333,1,1,0.31037924151696605,0.028681052388645285,0.0,0.3338921227970697,1.0,1.0,1.0,0.24498101287461047,1.0,1.0,1.0,0.04988454551897836,1
0,1,1,0,0.40277777777777773,0,1,0.26397205588822353,0.1396088160627741,0.00813844254279239,0.3338921227970697,0.2116659776565087,1.0,0.4702184215411487,1.0,1.0,0.8594052905884622,1.0,1.0,0
0,0,0,0,0.05555555555555555,1,1,0.5139720558882235,0.0286291253173321,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1,0,1,1,0.4305555555555555,1,0,0.7934131736526946,0.35348488345257323,1.0,1.0,0.2116659776565087,1.0,0.4702184215411487,1.0,0.8210352380236403,1.0,0.21859967136624742,0.04988454551897836,0
1,0,1,1,0.3611111111111111,1,0,0.6027944111776447,0.2325698130625433,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8594052905884622,0.21859967136624742,0.04988454551897836,0
1,1,1,0,0.8194444444444444,1,1,0.6427145708582835,0.5636222017078236,0.0,1.0,0.2116659776565087,0.43061584326402724,0.4702184215411487,1.0,1.0,1.0,0.21859967136624742,0.0,0
0,0,0,1,0.09722222222222221,1,0,0.014970059880239528,0.009000692360950843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21859967136624742,0.11142688317079419,0
0,1,0,0,0.08333333333333333,1,1,0.7065868263473054,0.06335102700207708,0.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,1.0,0
0,0,0,0,0.013888888888888888,1,1,0.6157684630738522,0.007090930071543965,0.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,1.0,1.0,1.0,1
1,0,0,0,0.6388888888888888,0,1,0.1217564870259481,0.1696861297022848,0.00813844254279239,0.3338921227970697,0.2116659776565087,1.0,1.0,1.0,1.0,1.0,0.21859967136624742,0.04988454551897836,0
0,0,1,0,0.986111111111111,1,0,0.06187624750499002,0.2097969074544196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988454551897836,0
1,0,1,1,0.3611111111111111,1,1,0.6506986027944113,0.23676436648972998,1.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,1.0,1.0,1.0,1
1,0,0,0,0.875,1,0,0.8577844311377245,0.7583660281560121,1.0,1.0,0.2116659776565087,0.43061584326402724,0.4702184215411487,0.24498101287461047,0.8210352380236403,1.0,0.21859967136624742,0.0,0
0,0,0,0,0.09722222222222221,1,0,0.014970059880239528,0.016853219478421416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,1
1,0,1,1,0.9722222222222222,1,1,0.9780439121756488,0.9385529656127395,1.0,1.0,0.2116659776565087,0.43061584326402724,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.0,0.0,0
1,0,0,0,0.20833333333333331,0,1,0.11127744510978044,0.048401800138472194,0.00813844254279239,0.3338921227970697,1.0,1.0,1.0,0.24498101287461047,1.0,1.0,1.0,1.0,1
0,0,0,0,0.3472222222222222,1,0,0.9016966067864272,0.321976690514655,1.0,1.0,1.0,0.43061584326402724,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.0,1.0,0
1,0,1,0,1.0,1,1,0.9316367265469063,0.9291772444034156,1.0,1.0,0.2116659776565087,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.0,0.0,0
1,0,0,0,0.013888888888888888,1,0,0.016467065868263464,0.0001615508885298867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,0
0,1,1,0,0.013888888888888888,1,1,0.5578842315369261,0.006421647819063005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0,1,0,0.611111111111111,1,1,0.7739520958083832,0.5014193399492269,1.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,1.0,1
0,0,1,1,1.0,1,1,0.05489021956087825,0.1950553888760674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988454551897836,0
0,0,0,0,0.9722222222222222,0,1,0.3972055888223553,0.4841276252019386,0.00813844254279239,0.3338921227970697,0.2116659776565087,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.0,0.04988454551897836,0
0,0,1,1,0.3194444444444444,1,0,0.018463073852295397,0.05307523655665821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988454551897836,0
0,0,0,0,0.013888888888888888,1,0,0.018463073852295397,0.00018462958689129897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,0
1,0,0,0,0.9027777777777777,1,1,0.5553892215568863,0.552371336256635,1.0,0.3338921227970697,1.0,0.43061584326402724,0.4702184215411487,0.24498101287461047,1.0,0.8594052905884622,0.0,0.0,0
0,0,1,0,0.9444444444444444,1,1,0.9206586826347305,0.8694668820678514,1.0,1.0,0.2116659776565087,0.43061584326402724,0.4702184215411487,1.0,0.8210352380236403,0.8594052905884622,0.0,0.04988454551897836,0
1,0,1,1,0.8472222222222222,1,0,0.6621756487025949,0.6053196399723055,0.0,0.3338921227970697,0.2116659776565087,0.43061584326402724,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.21859967136624742,0.04988454551897836,0
1,0,0,0,0.013888888888888888,1,0,0.25798403193612773,0.0029540733902607887,0.0,0.3338921227970697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11142688317079419,1
1,0,0,1,0.5555555555555556,1,1,0.018463073852295397,0.0964804984998846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21859967136624742,0.04988454551897836,0
0,0,1,1,0.6666666666666666,1,1,0.8098802395209581,0.5721670897761366,0.0,1.0,0.2116659776565087,1.0,0.4702184215411487,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,0.04988454551897836,0
0,0,1,0,0.3611111111111111,1,1,0.5439121756487026,0.2239441495499654,0.0,0.3338921227970697,1.0,0.43061584326402724,1.0,0.24498101287461047,0.8210352380236403,0.8594052905884622,1.0,1.0,0
1,0,0,0,0.08333333333333333,1,0,0.003992015968063867,0.010541195476575123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11142688317079419,0
0,1,1,0,0.625,1,1,0.6741516966067864,0.44341680129240707,0.0,1.0,1.0,1.0,0.4702184215411487,1.0,1.0,0.8594052905884622,1.0,1.0,0
1,0,1,1,0.5138888888888888,1,0,0.7250499001996009,0.3725767366720517,0.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,0.0,0
1,0,1,1,0.1111111111111111,1,1,0.35778443113772457,0.052654050311562436,0.0,0.3338921227970697,1.0,1.0,1.0,1.0,0.8210352380236403,1.0,1.0,1.0,0
1,1,1,0,0.40277777777777773,1,1,0.656187624750499,0.26989960766212784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8594052905884622,1.0,1.0,0
1,0,1,0,0.013888888888888888,1,1,0.7629740518962076,0.008792984075698132,0.0,1.0,0.2116659776565087,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,1.0,1
1,1,0,0,0.06944444444444445,1,1,0.7080838323353293,0.05295407339026079,0.0,1.0,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,1.0,1.0,1
0,1,1,0,0.7638888888888888,1,0,0.7010978043912175,0.5523309485345027,0.0,1.0,1.0,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,1.0,0.0,0.0,0
1,0,1,0,0.8055555555555555,1,0,0.021956087824351295,0.13468151396261252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142688317079419,0
0,0,1,1,0.20833333333333331,1,0,0.27694610778443113,0.07161897069005309,0.0,0.3338921227970697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0,1,0,0.9444444444444444,1,1,0.8158682634730539,0.7772386337410571,0.0,1.0,1.0,0.43061584326402724,1.0,0.24498101287461047,0.8210352380236403,0.8594052905884622,0.21859967136624742,1.0,0
0,0,0,0,0.013888888888888888,1,1,0.41516966067864275,0.004771520886222017,1.0,0.3338921227970697,1.0,1.0,1.0,1.0,1.0,0.8594052905884622,1.0,1.0,1
0,0,1,0,0.3472222222222222,1,1,0.8622754491017965,0.2939879990768521,1.0,1.0,1.0,1.0,0.4702184215411487,0.24498101287461047,0.8210352380236403,0.8594052905884622,1.0,0.04988454551897836,1
1,0,0,0,0.375,1,0,0.408183632734531,0.18380452342487885,1.0,0.3338921227970697,1.0,1.0,0.4702184215411487,0.24498101287461047,1.0,1.0,1.0,1.0,0
1,0,0,0,0.06944444444444445,1,0,0.7779441117764472,0.05466766674359567,0.0,1.0,1.0,1.0,0.4702184215411487,1.0,0.8210352380236403,0.8594052905884622,1.0,0.04988454551897836,1
0,0,1,1,0.041666666666666664,1,0,0.005489021956087831,0.003831063927994461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142688317079419,0
1,0,1,1,0.3472222222222222,1,0,0.013473053892215536,0.05615624278790676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21859967136624742,1.0,0
1,1,0,0,0.013888888888888888,0,1,0.21057884231536922,0.0024059543041772442,0.00813844254279239,0.3338921227970697,1.0,1.0,0.4702184215411487,1.0,1.0,0.8594052905884622,1.0,1.0,1
1,0,0,0,0.18055555555555555,1,0,0.0089820359281437,0.029009923840295406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21859967136624742,0.11142688317079419,0
0,0,0,0,0.5416666666666666,0,1,0.21706586826347302,0.18596815139626127,0.00813844254279239,0.3338921227970697,0.2116659776565087,0.43061584326402724,1.0,0.24498101287461047,1.0,1.0,0.21859967136624742,0.04988454551897836,0
1,1,0,0,0.9722222222222222,0,1,0.26646706586826346,0.374526886683591,0.00813844254279239,0.3338921227970697,1.0,1.0,1.0,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,1.0,1
0,0,0,0,0.013888888888888888,1,1,0.5593812375249501,0.006438956842834063,0.0,1.0,1.0,1.0,0.4702184215411487,1.0,1.0,1.0,1.0,0.11142688317079419,1
1,0,1,0,0.4305555555555555,1,1,0.7509980039920159,0.3370643895684283,0.0,1.0,1.0,1.0,0.4702184215411487,1.0,0.8210352380236403,0.8594052905884622,0.21859967136624742,1.0,0
